PLAYER NAME,ROUNDS---sg: approach the green---APPROACH THE GREEN,AVERAGE---sg: approach the green---APPROACH THE GREEN,TOTAL SG:APP---sg: approach the green---APPROACH THE GREEN,MEASURED ROUNDS---sg: approach the green---APPROACH THE GREEN,%---greens in regulation percentage---APPROACH THE GREEN,GREENS HIT---greens in regulation percentage---APPROACH THE GREEN,# HOLES---greens in regulation percentage---APPROACH THE GREEN,RELATIVE/PAR---greens in regulation percentage---APPROACH THE GREEN,AVG---average distance of birdie putts made---PUTTING,TOT DIST. (FT)---average distance of birdie putts made---PUTTING,TOT BIRDIE PUTTS MADE---average distance of birdie putts made---PUTTING,LONGEST MADE (FT)---average distance of birdie putts made---PUTTING,SHORTEST MADE (FT)---average distance of birdie putts made---PUTTING,AVG---average putting distance - all 1 putts---PUTTING,DISTANCE (FEET)---average putting distance - all 1 putts---PUTTING,TOTAL PUTTS---average putting distance - all 1 putts---PUTTING,AVG---putts per round - round 3---PUTTING,TOTAL PUTTS---putts per round - round 3---PUTTING,TOTAL ROUNDS---putts per round - round 3---PUTTING,AVG---overall putting average---PUTTING,# OF PUTTS---overall putting average---PUTTING,# OF HOLES---overall putting average---PUTTING,AVG---putts per round - round 2---PUTTING,TOTAL PUTTS---putts per round - round 2---PUTTING,TOTAL ROUNDS---putts per round - round 2---PUTTING,AVG---putts per round - round 1---PUTTING,TOTAL PUTTS---putts per round - round 1---PUTTING,TOTAL ROUNDS---putts per round - round 1---PUTTING,AVG---putts per round---PUTTING,TOTAL PUTTS---putts per round---PUTTING,TOTAL ROUNDS---putts per round---PUTTING,LOW TOTAL PUTTS---putts per round---PUTTING,AVG---putts per round - round 4---PUTTING,TOTAL PUTTS---putts per round - round 4---PUTTING,TOTAL ROUNDS---putts per round - round 4---PUTTING,AVG---3-putts per round---PUTTING,TOTAL 3 PUTTS---3-putts per round---PUTTING,TOTAL ROUNDS---3-putts per round---PUTTING,%---3-putt avoidance---PUTTING,TOTAL 3 PUTTS---3-putt avoidance---PUTTING,TOTAL HOLES (OVERALL)---3-putt avoidance---PUTTING,TOTAL---total 1 putts - inside 5'---PUTTING,TOTAL (FOR ALL DISTANCES)---total 1 putts - inside 5'---PUTTING,PCT OF ALL 1-PUTTS---total 1 putts - inside 5'---PUTTING,AVERAGE---sg: putting---PUTTING,TOTAL SG:PUTTING---sg: putting---PUTTING,MEASURED ROUNDS---sg: putting---PUTTING,AVG---1-putts per round---PUTTING,TOTAL 1 PUTTS---1-putts per round---PUTTING,TOTAL ROUNDS---1-putts per round---PUTTING,%---one-putt percentage---PUTTING,# OF 1 PUTTS---one-putt percentage---PUTTING,# OF HOLES---one-putt percentage---PUTTING,AVG DTP---proximity to hole (arg)---AROUND THE GREEN,TOTAL DISTANCE (FEET)---proximity to hole (arg)---AROUND THE GREEN,# OF SHOTS---proximity to hole (arg)---AROUND THE GREEN,SCRAMBLING RANK---proximity to hole (arg)---AROUND THE GREEN,%---scrambling---AROUND THE GREEN,PAR OR BETTER---scrambling---AROUND THE GREEN,MISSED GIR---scrambling---AROUND THE GREEN,AVERAGE---sg: around-the-green---AROUND THE GREEN,TOTAL SG:ARG---sg: around-the-green---AROUND THE GREEN,MEASURED ROUNDS---sg: around-the-green---AROUND THE GREEN,%---sand save percentage---AROUND THE GREEN,# SAVES---sand save percentage---AROUND THE GREEN,# BUNKERS---sand save percentage---AROUND THE GREEN,TOTAL O/U PAR---sand save percentage---AROUND THE GREEN,AVG---round 4 scoring average---SCORING,TOTAL STROKES---round 4 scoring average---SCORING,TOTAL ROUNDS---round 4 scoring average---SCORING,AVG---round 3 scoring average---SCORING,TOTAL STROKES---round 3 scoring average---SCORING,TOTAL ROUNDS---round 3 scoring average---SCORING,AVG---round 2 scoring average---SCORING,TOTAL STROKES---round 2 scoring average---SCORING,TOTAL ROUNDS---round 2 scoring average---SCORING,AVG---round 1 scoring average---SCORING,TOTAL STROKES---round 1 scoring average---SCORING,TOTAL ROUNDS---round 1 scoring average---SCORING,AVG---final round scoring average---SCORING,TOTAL STROKES---final round scoring average---SCORING,TOTAL ROUNDS---final round scoring average---SCORING,%---birdie or better percentage---SCORING,TOTAL BIRDIES---birdie or better percentage---SCORING,TOTAL HOLES---birdie or better percentage---SCORING,GIR RANK---birdie or better percentage---SCORING,TOTAL---total birdies---SCORING,TOTAL---total eagles---SCORING,AVG---scoring average (actual)---SCORING,TOTAL STROKES---scoring average (actual)---SCORING,TOTAL ROUNDS---scoring average (actual)---SCORING,AVERAGE---sg: total---SCORING,TOTAL SG:T---sg: total---SCORING,TOTAL SG:T2G---sg: total---SCORING,TOTAL SG:P---sg: total---SCORING,MEASURED ROUNDS---sg: total---SCORING,AVG---scoring average---SCORING,TOTAL STROKES---scoring average---SCORING,TOTAL ADJUSTMENT---scoring average---SCORING,TOTAL ROUNDS---scoring average---SCORING,VALUE---ball striking---OFF THE TEE,TOTAL DRV RANK---ball striking---OFF THE TEE,GIR RANK---ball striking---OFF THE TEE,EVENTS---total driving---OFF THE TEE,TOTAL---total driving---OFF THE TEE,DISTANCE RANK---total driving---OFF THE TEE,ACCURACY RANK---total driving---OFF THE TEE,%---hit fairway percentage---OFF THE TEE,FAIRWAYS HIT---hit fairway percentage---OFF THE TEE,POSSIBLE FAIRWAYS---hit fairway percentage---OFF THE TEE,RELATIVE TO PAR---hit fairway percentage---OFF THE TEE,EVENTS---right tendency---OFF THE TEE,%---right tendency---OFF THE TEE,NUMBER OF TIMES---right tendency---OFF THE TEE,ATTEMPTS---right tendency---OFF THE TEE,AVG RTP SCORE---right tendency---OFF THE TEE,EVENTS---distance from center of fairway---OFF THE TEE,AVG---distance from center of fairway---OFF THE TEE,TOTAL DISTANCE (FEET)---distance from center of fairway---OFF THE TEE,TOTAL STROKES---distance from center of fairway---OFF THE TEE,EVENTS---distance from edge of fairway---OFF THE TEE,AVG---distance from edge of fairway---OFF THE TEE,TOTAL DISTANCE (FEET)---distance from edge of fairway---OFF THE TEE,TOTAL STROKES---distance from edge of fairway---OFF THE TEE,%---rough tendency---OFF THE TEE,TOTAL ROUGH---rough tendency---OFF THE TEE,POSSIBLE FWYS---rough tendency---OFF THE TEE,RELATIVE TO PAR---rough tendency---OFF THE TEE,AVG (%)---percentage of yardage covered by tee shots - par 5's---OFF THE TEE,TOTAL SHOT DISTANCE---percentage of yardage covered by tee shots - par 5's---OFF THE TEE,TOTAL DISTANCE---percentage of yardage covered by tee shots - par 5's---OFF THE TEE,AVG (%)---percentage of yardage covered by tee shots - par 4's---OFF THE TEE,TOTAL SHOT DISTANCE---percentage of yardage covered by tee shots - par 4's---OFF THE TEE,TOTAL DISTANCE---percentage of yardage covered by tee shots - par 4's---OFF THE TEE,AVG (%)---percentage of yardage covered by tee shots---OFF THE TEE,TOTAL SHOT DISTANCE---percentage of yardage covered by tee shots---OFF THE TEE,TOTAL DISTANCE---percentage of yardage covered by tee shots---OFF THE TEE,EVENTS---left tendency---OFF THE TEE,%---left tendency---OFF THE TEE,NUMBER OF TIMES---left tendency---OFF THE TEE,ATTEMPTS---left tendency---OFF THE TEE,AVG RTP SCORE---left tendency---OFF THE TEE,%---driving accuracy percentage---OFF THE TEE,FAIRWAYS HIT---driving accuracy percentage---OFF THE TEE,POSSIBLE FAIRWAYS---driving accuracy percentage---OFF THE TEE,AVG.---driving distance---OFF THE TEE,TOTAL DISTANCE---driving distance---OFF THE TEE,TOTAL DRIVES---driving distance---OFF THE TEE,AVERAGE---sg: off-the-tee---OFF THE TEE,TOTAL SG:OTT---sg: off-the-tee---OFF THE TEE,MEASURED ROUNDS---sg: off-the-tee---OFF THE TEE,AVERAGE---sg: tee-to-green---OFF THE TEE,SG:OTT---sg: tee-to-green---OFF THE TEE,SG:APR---sg: tee-to-green---OFF THE TEE,SG:ARG---sg: tee-to-green---OFF THE TEE,MEASURED ROUNDS---sg: tee-to-green---OFF THE TEE,%---going for the green - birdie or better---APPROACH THE GREEN,# OF BIRDIE OR BETTER---going for the green - birdie or better---APPROACH THE GREEN,ATTEMPTS---going for the green - birdie or better---APPROACH THE GREEN,RTP-SUCCESSES---going for the green - birdie or better---APPROACH THE GREEN,RTP-NOT GOING FOR THE GRN---going for the green - birdie or better---APPROACH THE GREEN,%---going for the green - hit green pct.---APPROACH THE GREEN,SUCCESSES---going for the green - hit green pct.---APPROACH THE GREEN,ATTEMPTS---going for the green - hit green pct.---APPROACH THE GREEN,RTP-SUCCESSES---going for the green - hit green pct.---APPROACH THE GREEN,RTP-NOT GOING FOR THE GRN---going for the green - hit green pct.---APPROACH THE GREEN,%---birdie or better percentage - right rough---APPROACH THE GREEN,TOTAL BIRDIES---birdie or better percentage - right rough---APPROACH THE GREEN,TOTAL HOLES---birdie or better percentage - right rough---APPROACH THE GREEN,%---birdie or better percentage - left rough---APPROACH THE GREEN,TOTAL BIRDIES---birdie or better percentage - left rough---APPROACH THE GREEN,TOTAL HOLES---birdie or better percentage - left rough---APPROACH THE GREEN,AVG---rough proximity---APPROACH THE GREEN,TOTAL DISTANCE (INCHES)---rough proximity---APPROACH THE GREEN,ATTEMPTS---rough proximity---APPROACH THE GREEN,TOTAL DISTANCE (FEET)---rough proximity---APPROACH THE GREEN,RELATIVE TO PAR---rough proximity---APPROACH THE GREEN,%---birdie or better percentage - fairway---APPROACH THE GREEN,TOTAL BIRDIES---birdie or better percentage - fairway---APPROACH THE GREEN,TOTAL HOLES---birdie or better percentage - fairway---APPROACH THE GREEN,AVG---proximity to hole---APPROACH THE GREEN,TOTAL DISTANCE (FEET)---proximity to hole---APPROACH THE GREEN,# OF ATTEMPTS---proximity to hole---APPROACH THE GREEN,GIR RANK---proximity to hole---APPROACH THE GREEN,%---gir percentage from other than fairway---APPROACH THE GREEN,GREENS HIT---gir percentage from other than fairway---APPROACH THE GREEN,# OF HOLES---gir percentage from other than fairway---APPROACH THE GREEN,%---gir percentage from fairway---APPROACH THE GREEN,GREENS HIT---gir percentage from fairway---APPROACH THE GREEN,# OF HOLES---gir percentage from fairway---APPROACH THE GREEN
Adam Schenk,110,0.058,4.625,80,67.37,1237,1836,-0.27,"9' 4""",2813.75,302,50,"1""","7' 6""",4074.75,544,29.5,590,20,1.617,2969,1836,28.94,897,31,29.0,899,31,29.11,2969,102,21,29.15,583,20,0.57,58,102,3.32,61,1836,249,544,45.8,0.137,10.963,80,7.01,715,102,38.94,715,1836,"7' 11""",3712.083,471,38,61.6,369,599,-0.166,-13.289,80,51.88,69,133,50.0,70.95,1419,20,70.25,1405,20,69.77,2163,31,70.65,2190,31,70.95,1419,20,21.9,402,1836,59,398,4,70.36,7177,102,0.188,15.058,4.097,10.963,80,71.054,7177,70.553,102,107,48,59,33,165,66,99,61.09,675,1105,-0.19,33,51.9,218,420,+0.55,33,"26' 2""",17213.167,657,33,"28' 9""",12140.917,422,27.06,299,1105,+0.10,53.64,774523,144384,67.27,2464932,366437,63.42,3239455,510821,33,48.1,202,420,+1.04,60.9,866,1422,299.5,61107,204,0.159,12.743,80,0.051,0.159,0.058,-0.166,80,66.07,111,168,-114,-10.00,30.95,52,168,-52,-10.00,18.88,27,143,17.36,25,144,"43' 1""",148455,287,12371.25,+14.00,23.46,240,1023,"36' 7""",52382.917,1431,1 Under,60.61,337,556,75.06,650,866
Satoshi Kodaira,80,0.052,3.24,62,65.2,892,1368,-0.27,"10' 6""",2448.583,233,64,"7""","7' 10""",3439.917,440,27.42,329,12,1.613,2207,1368,29.65,771,26,28.46,740,26,29.04,2207,76,24,30.58,367,12,0.67,51,76,3.8,52,1368,202,440,45.9,0.017,1.076,62,7.13,542,76,39.62,542,1368,"8' 3""",3344.833,406,73,60.29,287,476,-0.316,-19.609,62,46.53,47,101,34.0,70.42,845,12,68.67,824,12,71.77,1866,26,70.35,1829,26,70.42,845,12,21.13,289,1368,122,285,4,70.58,5364,76,-0.146,-9.041,-10.116,1.076,62,71.33,5364,57.063,76,217,95,122,27,191,182,9,70.21,601,856,-0.16,27,51.0,125,245,+1.76,27,"25' 3""",14778.75,586,27,"21' 1""",5064.167,240,19.98,171,856,+0.94,51.2,566581,110667,65.61,1864476,284185,61.57,2431057,394852,27,49.0,120,245,+2.00,69.64,734,1054,286.2,43504,152,0.101,6.249,62,-0.163,0.101,0.052,-0.316,62,56.34,80,142,-83,-6.00,22.54,32,142,-26,-6.00,15.12,13,86,11.39,9,79,"48' 3""",95478,165,7956.5,+25.00,23.98,206,859,"36' 11""",40830.917,1106,1 Under,49.06,157,320,73.57,540,734
Tommy Fleetwood,65,0.051,2.399,47,64.44,696,1080,-0.26,"9' 2""",1452.667,158,56,"5""","7' 2""",2377.167,332,29.38,382,13,1.626,1756,1080,28.71,488,17,29.76,506,17,29.27,1756,60,23,29.23,380,13,0.62,37,60,3.52,38,1080,177,332,53.3,-0.137,-6.449,47,6.92,415,60,38.43,415,1080,"8' 3""",2668.833,325,126,58.07,223,384,0.292,13.701,47,52.5,42,80,27.0,71.85,934,13,70.62,918,13,70.94,1206,17,71.41,1214,17,71.85,934,13,20.0,216,1080,145,211,5,71.2,4272,60,0.072,3.363,9.812,-6.449,47,71.046,4272,- 9.222,60,246,101,145,18,193,56,137,56.9,371,652,-0.2,18,46.4,102,220,+1.47,18,"26' 4""",8475.333,322,18,"24' 7""",5146.333,209,30.06,196,652,+1.12,53.23,459407,86313,65.8,1462881,222333,62.28,1922288,308646,18,53.6,118,220,+2.29,57.78,483,836,300.8,36095,120,-0.134,-6.298,47,0.209,-0.134,0.051,0.292,47,53.66,66,123,-70,+4.00,21.14,26,123,-25,+4.00,15.19,12,79,14.61,13,89,"50' 10""",102439,168,8536.583,+26.00,21.29,125,587,"40' 7""",34031.667,838,Under,47.88,169,353,77.43,374,483
Matt Kuchar,75,0.046,2.698,59,65.49,778,1188,-0.29,"9' 8""",2009.583,208,67,"3""","7' 3""",3036.5,420,28.27,311,11,1.605,1907,1188,28.68,631,22,29.59,651,22,28.89,1907,66,24,28.55,314,11,0.35,23,66,1.94,23,1188,215,420,51.2,0.104,6.163,59,7.06,466,66,39.23,466,1188,"8' 2""",3040.167,372,139,57.56,236,410,0.229,13.519,59,60.55,66,109,21.0,70.09,771,11,69.82,768,11,70.5,1551,22,71.77,1579,22,70.09,771,11,20.29,241,1188,114,236,5,70.74,4669,66,0.009,0.532,-5.627,6.163,59,71.25,4669,33.528,66,257,143,114,25,216,176,40,65.65,537,818,-0.2,25,53.3,130,244,+1.15,25,"24' 9""",12374.833,500,25,"23' 0""",5452.083,237,23.47,192,818,+0.36,51.05,548519,107439,65.12,1785825,274222,61.16,2334344,381661,25,46.7,114,244,+1.14,66.09,608,920,287.8,37987,132,-0.371,-21.873,59,-0.095,-0.371,0.046,0.229,59,54.55,66,121,-70,-12.00,18.18,22,121,-21,-12.00,14.13,13,92,21.52,17,79,"47' 9""",98032,171,8169.333,+13.00,21.73,176,810,"37' 8""",39740.25,1054,Under,49.36,154,312,75.99,462,608
Brian Stuard,108,0.043,3.752,88,66.72,1249,1872,-0.27,"10' 6""",3285.25,313,64,"3""","7' 4""",4531.5,618,29.16,554,19,1.6,2996,1872,28.3,934,33,28.79,950,33,28.81,2996,104,23,29.37,558,19,0.39,41,104,2.24,42,1872,316,618,51.1,0.23,20.27,88,7.14,743,104,39.69,743,1872,"6' 8""",3375.667,508,45,61.16,381,623,0.188,16.575,88,46.31,69,149,74.0,69.95,1329,19,70.42,1338,19,70.48,2326,33,70.45,2325,33,69.95,1329,19,21.05,394,1872,77,389,5,70.37,7318,104,0.315,27.71,7.444,20.27,88,70.924,7318,58.070,104,186,109,77,35,196,193,3,73.67,901,1223,-0.15,35,54.2,166,306,+0.54,35,"24' 1""",20974.333,871,35,"18' 7""",5639.167,303,19.95,244,1223,+0.57,49.37,766365,155242,63.39,2588741,408414,59.52,3355106,563656,35,45.8,140,306,+1.50,73.31,1063,1450,277.8,57772,208,-0.147,-12.917,88,0.085,-0.147,0.043,0.188,88,62.71,74,118,-78,-44.00,22.03,26,118,-27,-44.00,15.97,19,119,12.87,13,101,"45' 5""",119939,220,9994.917,+12.00,22.27,285,1280,"34' 2""",53729.167,1571,1 Under,53.23,206,387,73.28,779,1063
Tyler Duncan,98,0.042,3.223,76,64.26,1041,1620,-0.24,"8' 11""",2080.667,234,51,"1""","6' 6""",3460.75,530,30.29,424,14,1.631,2643,1620,28.87,895,31,29.61,918,31,29.37,2643,90,22,29.0,406,14,0.66,59,90,3.64,59,1620,287,530,54.2,-0.472,-35.873,76,6.87,618,90,38.15,618,1620,"7' 7""",3852.5,508,119,58.2,337,579,-0.281,-21.35,76,49.19,61,124,49.0,71.57,1002,14,72.5,1015,14,70.58,2188,31,71.9,2229,31,71.57,1002,14,18.77,304,1620,150,298,6,71.49,6434,90,-0.575,-43.698,-7.824,-35.873,76,71.788,6434,26.877,90,223,73,150,33,182,159,23,66.92,704,1052,-0.14,33,54.3,165,304,+1.52,33,"24' 5""",16340.417,670,33,"19' 7""",5822.75,297,24.14,254,1052,+1.46,51.77,745941,144096,65.35,2248687,344085,61.34,2994628,488181,33,45.7,139,304,+2.59,67.52,844,1250,290.0,52198,180,0.136,10.3,76,-0.103,0.136,0.042,-0.281,76,47.75,85,178,-90,E,22.47,40,178,-35,E,14.29,19,133,14.85,15,101,"48' 2""",135135,234,11261.25,+39.00,19.9,209,1050,"37' 4""",50561.917,1354,Over,46.55,189,406,76.3,644,844
Carlos Ortiz,95,0.039,3.2,83,67.03,1110,1656,-0.31,"9' 7""",2935.333,307,83,"5""","7' 6""",4413.25,591,28.47,541,19,1.597,2645,1656,28.74,776,27,28.85,779,27,28.75,2645,92,21,28.89,549,19,0.4,37,92,2.23,37,1656,314,591,53.1,-0.019,-1.544,83,7.11,654,92,39.49,654,1656,"7' 11""",3965.917,503,127,58.06,317,546,0.132,10.996,83,43.41,56,129,52.0,70.84,1346,19,70.11,1332,19,69.56,1878,27,70.52,1904,27,70.84,1346,19,22.64,375,1656,69,358,17,70.22,6460,92,0.399,33.112,34.659,-1.544,83,70.911,6460,63.852,92,102,33,69,28,151,46,105,60.4,697,1154,-0.27,28,49.6,208,419,+0.96,28,"25' 5""",16752.083,659,28,"27' 1""",11036.667,407,26.0,300,1154,+0.27,53.86,852474,158266,68.26,2606039,381760,64.04,3458513,540026,28,50.4,211,419,+1.47,60.36,775,1284,303.0,55756,184,0.246,20.449,83,0.418,0.246,0.039,0.132,83,58.93,132,224,-147,-3.00,25.0,56,224,-64,-3.00,16.54,21,127,12.23,17,139,"42' 9""",136369,266,11364.083,+23.00,25.28,270,1068,"35' 5""",51979.583,1469,1 Under,51.08,260,509,79.1,613,775
John Huh,62,0.034,1.759,51,65.52,684,1044,-0.24,"8' 3""",1349.5,163,42,"2""","6' 6""",2261.0,348,28.7,287,10,1.624,1695,1044,29.11,553,19,29.37,558,19,29.22,1695,58,24,29.7,297,10,0.67,39,58,3.83,40,1044,189,348,54.3,-0.639,-32.612,51,6.93,402,58,38.51,402,1044,"7' 2""",2448.917,340,57,60.83,219,360,0.23,11.741,51,54.55,48,88,33.0,70.6,706,10,69.7,697,10,71.0,1349,19,71.21,1353,19,70.6,706,10,19.44,203,1044,112,198,5,70.78,4105,58,-0.228,-11.623,20.99,-32.612,51,71.134,4105,20.746,58,226,114,112,20,198,155,43,65.3,461,706,-0.11,20,56.4,127,225,+1.10,20,"23' 7""",10291.833,436,20,"25' 11""",5827.5,225,25.07,177,706,+1.07,51.61,482983,93590,64.83,1535985,236943,61.08,2018968,330533,20,43.6,98,225,+1.53,65.63,529,806,290.5,33703,116,0.147,7.475,51,0.412,0.147,0.034,0.23,51,58.59,58,99,-62,-11.00,22.22,22,99,-17,-11.00,8.99,8,89,7.69,5,65,"47' 2""",87096,154,7258.0,+26.00,21.08,145,688,"37' 2""",33712.667,907,Under,52.71,146,277,75.61,400,529
Matt Fitzpatrick,69,0.026,1.358,53,64.39,765,1188,-0.31,"9' 9""",1954.167,201,43,"3""","7' 8""",2980.417,389,28.07,393,14,1.598,1898,1188,28.11,534,19,29.21,555,19,28.76,1898,66,22,29.71,416,14,0.52,34,66,2.86,34,1188,185,389,47.6,0.367,19.464,53,7.12,470,66,39.56,470,1188,"8' 6""",2995.583,354,130,57.92,245,423,0.055,2.922,53,50.0,50,100,23.0,71.79,1005,14,70.21,983,14,69.84,1327,19,70.89,1347,19,71.79,1005,14,22.47,267,1188,147,259,8,70.64,4662,66,0.988,52.345,32.88,19.464,53,70.512,4662,- 8.207,66,171,24,147,20,144,127,17,67.93,500,736,-0.17,20,48.4,90,186,+0.89,20,"24' 6""",10856.25,443,20,"19' 11""",3621.917,182,22.83,168,736,+0.12,52.11,542453,104104,65.45,1603533,244987,61.47,2145986,349091,20,51.6,96,186,+0.31,68.37,629,920,293.5,38736,132,0.539,28.575,53,0.62,0.539,0.026,0.055,53,57.82,85,147,-92,-2.00,23.81,35,147,-37,-2.00,16.88,13,77,19.7,13,66,"46' 6""",79819,143,6651.583,+3.00,24.72,179,724,"39' 10""",37456.417,941,1 Under,49.83,145,291,74.09,466,629
Troy Merritt,104,0.025,1.974,80,64.63,1140,1764,-0.26,"10' 8""",2902.583,273,60,"3""","7' 8""",4448.25,583,29.17,525,18,1.604,2829,1764,28.68,889,31,29.26,907,31,28.87,2829,98,22,28.22,508,18,0.61,60,98,3.46,61,1764,290,583,49.7,0.282,22.57,80,7.17,703,98,39.85,703,1764,"7' 11""",3985.083,506,55,60.9,380,624,0.07,5.593,80,53.33,88,165,55.0,71.17,1281,18,70.56,1270,18,70.39,2182,31,71.0,2201,31,71.17,1281,18,19.9,351,1764,136,339,12,70.76,6934,98,0.17,13.597,-8.968,22.57,80,70.942,6934,18.311,98,303,167,136,33,246,161,85,61.59,683,1109,-0.18,33,57.3,203,354,+1.67,33,"23' 5""",14627.25,625,33,"25' 7""",8769.917,343,27.86,309,1109,+1.36,50.7,735576,145084,64.76,2423697,374232,60.84,3159273,519316,33,42.7,151,354,+1.59,61.95,845,1364,289.9,56817,196,-0.207,-16.556,80,-0.112,-0.207,0.025,0.07,80,59.69,77,129,-86,-17.00,24.81,32,129,-32,-17.00,12.18,19,156,11.71,13,111,"45' 7""",146064,267,12172.0,+46.00,22.14,236,1066,"36' 1""",51557.667,1430,Under,48.94,254,519,75.62,639,845
Michael Kim,75,0.022,1.204,54,61.11,759,1242,-0.23,"9' 1""",1475.333,163,49,"6""","6' 9""",2607.833,385,30.13,241,8,1.629,2023,1242,28.69,746,26,29.63,800,27,29.32,2023,69,23,29.5,236,8,0.81,56,69,4.59,57,1242,205,385,53.2,-0.161,-8.683,54,6.91,477,69,38.41,477,1242,"7' 4""",2542.333,346,155,56.73,274,483,0.016,0.848,54,49.46,46,93,34.0,71.5,572,8,71.88,575,8,72.12,1875,26,72.33,1953,27,71.5,572,8,17.87,222,1242,188,212,10,72.1,4975,69,-1.369,-73.95,-65.264,-8.683,54,72.809,4975,48.798,69,382,194,188,30,323,130,193,48.49,353,728,-0.15,30,49.7,185,372,+1.08,30,"26' 3""",9001.333,343,30,"39' 8""",15038.667,379,37.91,276,728,+1.23,52.0,506049,97313,65.86,1643374,249534,61.97,2149423,346847,30,50.3,187,372,+2.30,49.06,472,962,293.2,40457,138,-1.247,-67.323,54,-1.209,-1.247,0.022,0.016,54,55.45,56,101,-62,+2.00,32.67,33,101,-33,+2.00,14.57,22,151,15.79,18,114,"49' 0""",155900,265,12991.667,+35.00,21.02,128,609,"37' 5""",36029.0,963,Over,44.69,219,490,76.91,363,472
Vaughn Taylor,81,0.015,0.924,62,64.67,908,1404,-0.27,"10' 2""",2111.333,208,49,"1""","6' 11""",3265.167,470,28.0,336,12,1.57,2204,1404,28.69,746,26,27.96,783,28,28.26,2204,78,23,28.25,339,12,0.37,29,78,2.14,30,1404,252,470,53.6,0.293,18.137,62,7.5,585,78,41.67,585,1404,"6' 5""",2388.333,373,27,62.3,309,496,0.173,10.699,62,55.45,56,101,39.0,69.92,839,12,70.67,848,12,71.0,1846,26,70.93,1986,28,69.92,839,12,20.01,281,1404,134,272,9,70.76,5519,78,-0.021,-1.33,-19.462,18.137,62,71.322,5519,44.089,78,272,138,134,30,212,192,20,69.03,593,859,-0.17,30,42.0,110,262,+2.09,30,"26' 3""",15427.167,587,30,"23' 9""",6042.667,254,20.84,179,859,+0.67,49.88,575555,115390,64.42,1813959,281593,60.19,2389514,396983,30,58.0,152,262,+1.84,67.68,735,1086,278.4,43431,156,-0.501,-31.092,62,-0.314,-0.501,0.015,0.173,62,55.06,49,89,-56,-33.00,21.35,19,89,-21,-33.00,10.96,8,73,18.39,16,87,"39' 10""",76500,160,6375.0,+17.00,22.49,197,876,"32' 9""",35951.25,1099,1 Under,52.42,184,351,72.11,530,735
Ben Martin,54,0.011,0.361,34,66.67,600,900,-0.27,"9' 3""",1092.917,118,44,"3""","6' 10""",1548.667,227,30.0,270,9,1.62,1458,900,28.88,462,16,28.31,453,16,29.16,1458,50,22,30.33,273,9,0.42,21,50,2.33,21,900,123,227,54.2,-0.126,-4.287,34,6.86,343,50,38.11,343,900,"7' 2""",1518.833,213,78,60.0,180,300,-0.136,-4.632,34,45.45,30,66,22.0,70.89,638,9,72.33,651,9,70.88,1134,16,70.44,1127,16,70.89,638,9,20.11,181,900,79,179,2,71.0,3550,50,-0.114,-3.877,0.412,-4.287,34,71.604,3550,30.175,50,131,52,79,18,168,137,31,66.95,316,472,-0.16,18,55.0,82,149,+0.73,18,"25' 10""",7987.5,309,18,"24' 4""",3555.333,146,22.25,105,472,-0.57,52.09,340089,65284,66.81,1032438,154536,62.44,1372527,219820,18,45.0,67,149,+1.19,66.86,468,700,292.4,29236,100,0.138,4.679,34,0.012,0.138,0.011,-0.136,34,58.23,46,79,-47,-4.00,24.05,19,79,-17,-4.00,26.32,15,57,20.0,10,50,"37' 9""",48489,107,4040.75,-6.00,20.0,92,460,"35' 8""",21557.25,604,Under,56.47,131,232,73.93,346,468
Scott Piercy,85,0.005,0.319,68,65.61,933,1422,-0.27,"8' 5""",2014.083,239,45,"6""","6' 7""",3343.25,507,28.31,453,16,1.601,2276,1422,28.78,662,23,29.38,705,24,28.81,2276,79,24,28.5,456,16,0.68,54,79,3.87,55,1422,279,507,55.0,-0.482,-32.78,68,7.44,588,79,41.35,588,1422,"7' 3""",3358.25,463,54,60.94,298,489,0.153,10.415,68,51.79,58,112,30.0,71.13,1138,16,70.69,1131,16,69.74,1604,23,70.54,1693,24,71.13,1138,16,21.38,304,1422,106,296,8,70.46,5566,79,-0.234,-15.894,16.888,-32.78,68,71.1,5566,50.874,79,204,98,106,26,192,83,109,59.89,563,940,-0.18,26,61.7,216,350,+0.93,26,"26' 5""",14484.417,549,26,"25' 3""",8706.333,345,28.09,264,940,+0.72,53.21,633788,119121,67.59,2124854,314357,63.64,2758642,433478,26,38.3,134,350,+2.76,60.0,660,1100,298.2,47110,158,0.09,6.136,68,0.248,0.09,0.005,0.153,68,58.72,101,172,-108,+4.00,15.12,26,172,-26,+4.00,20.13,31,154,7.06,6,85,"45' 8""",130920,239,10910.0,+18.00,22.37,191,854,"37' 6""",45363.5,1211,1 Under,55.23,243,440,76.06,502,660
